index,fips,county,state,ST,ave_temp,precip_ave,tot_ha,sand,silt,clay,yield_Mg,dSOC_MgC,dN2ON_kgN,iN2ON_kgN,kgCH4_ox,ghg_MgCO2e,yield_Mg_ha,dSOC_MgC_ha,dN2ON_kgN_ha,iN2ON_kgN_ha,kgCH4_ox_ha,ghg_MgCO2e_ha
1506,37047,Columbus,North Carolina,NC,17.92225985,124.4337203,7038.68751,69.15797212,21.06414885,9.777879029,160399.5321,-1080.787402,8239.733885,2862.801551,11844.73051,8250.882959,22.78827293,-0.153549564,1.17063499,0.406723774,1.68280386,1.172218961
1507,37049,Craven,North Carolina,NC,16.86560319,123.5899668,1307.214929,57.83955755,28.56770642,13.59273602,29059.01139,-25.42877738,1529.013562,473.7108129,2183.720149,865.8494961,22.229712,-0.019452637,1.169672659,0.362381734,1.670513471,0.662362001
1508,37051,Cumberland,North Carolina,NC,16.87256871,113.8508636,10952.84851,71.64980815,19.52189967,8.828292179,231013.4577,-1466.025603,13018.93711,4176.88384,16376.44192,12072.42956,21.0916327,-0.133848798,1.188634819,0.381351375,1.495176521,1.102218254
1509,37053,Currituck,North Carolina,NC,16.50434388,103.6816761,245.064572,37.37836634,47.40854035,15.21309331,4899.0672,1.366391746,305.2317308,74.75620816,415.0780484,141.57676,19.99092386,0.00557564,1.245515532,0.305046982,1.693749713,0.577712065
1510,37057,Davidson,North Carolina,NC,15.71942592,104.0894518,21674.40041,52.88819976,32.05077284,15.0610274,459902.2653,-2396.114864,32805.02728,8231.528282,38439.84022,24788.48871,21.21868456,-0.110550457,1.513537937,0.37978113,1.773513431,1.143675868
1511,37059,Davie,North Carolina,NC,15.48970755,105.9787058,14267.39125,52.05165088,24.93512406,23.01322506,315133.6683,-1800.103085,22985.18063,5486.936221,26606.24282,17704.88616,22.08768673,-0.126169042,1.611028971,0.384578801,1.864828851,1.240933669
1512,37061,Duplin,North Carolina,NC,17.37884339,124.6340014,10786.65154,78.45841784,13.96317563,7.57840653,240467.4558,-698.9538689,12186.18629,4367.848697,15332.50174,9023.861224,22.2930587,-0.064798039,1.129746914,0.404930917,1.421432934,0.836576689
1513,37063,Durham,North Carolina,NC,15.69169531,110.4853001,1130.197589,60.56929136,25.73608141,13.69462723,25085.02133,-151.3537289,1780.43711,433.6529417,1959.681435,1421.519611,22.19525291,-0.133917936,1.575332603,0.383696573,1.733928168,1.257762028
1514,37065,Edgecombe,North Carolina,NC,16.12868101,113.5680843,11009.68169,67.21950914,22.20390832,10.57658254,233566.879,-1324.873645,13356.9027,4228.186227,19298.73706,11635.48551,21.21468046,-0.120337143,1.213196083,0.38404255,1.752887832,1.056841227
1515,37067,Forsyth,North Carolina,NC,15.21529024,106.0799535,16454.0646,60.26334216,23.69911981,16.03753803,346326.7931,-2215.159286,24587.71755,6317.339732,28677.47585,20180.62038,21.04809976,-0.134626874,1.494324846,0.383937944,1.742880957,1.226482385
1516,37069,Franklin,North Carolina,NC,15.89189137,110.9892954,20853.48434,68.44787843,18.83830814,12.71381343,408657.233,-3332.77204,29340.63849,9216.75615,32736.55423,27347.96451,19.59659242,-0.159818474,1.406989739,0.441976794,1.569836182,1.311433814
1517,37071,Gaston,North Carolina,NC,16.14958956,108.8595024,9763.433331,50.07304316,26.41560565,23.51135118,215324.281,-1328.938628,15241.11568,3782.730348,17867.05538,12289.484,22.05415592,-0.136113863,1.561040586,0.387438539,1.829997172,1.258725654
1518,37073,Gates,North Carolina,NC,15.76540019,115.1780845,5325.318019,60.93629327,25.26313268,13.80057406,113583.421,131.9363469,5821.819163,1777.775474,9134.606518,2424.849936,21.3289461,0.024775299,1.093234083,0.333834612,1.715316622,0.455343686
1519,37077,Granville,North Carolina,NC,15.47221614,110.3789901,19204.34768,51.28657166,33.30221414,15.4112142,423571.7794,-2174.449087,30015.5495,7103.273011,33508.20126,22483.2559,22.05603578,-0.113226917,1.562955952,0.36987838,1.744823715,1.170737808
1520,37079,Greene,North Carolina,NC,16.5568419,118.2726005,4644.910864,72.95430629,18.26791401,8.777779702,100696.7564,-237.0789534,5244.16096,1759.737508,7459.550237,3575.830766,21.67894269,-0.051040582,1.129012184,0.378852805,1.605961978,0.769838404
1521,37081,Guilford,North Carolina,NC,15.52613996,107.5248525,24934.53489,62.55591649,20.00445379,17.43962972,542142.9628,-3531.574128,37839.13564,9990.124752,42068.30845,31675.3782,21.74265393,-0.141633848,1.517539261,0.400654145,1.687150318,1.27034165
1522,37083,Halifax,North Carolina,NC,15.84744794,111.8197376,12661.48904,61.79538536,24.19120103,14.01341361,271309.0484,-1307.821505,17578.5141,4768.797364,22107.98778,13477.06655,21.42789426,-0.103291287,1.388344928,0.376637957,1.746081184,1.064414027
1523,37085,Harnett,North Carolina,NC,16.5511453,112.2518513,19413.92048,74.56409758,16.82182692,8.614075498,411871.3892,-2619.628196,24228.70161,7789.370484,28703.99527,22125.27177,21.21526095,-0.134935558,1.248006637,0.401226042,1.478526468,1.139660163
1524,37087,Haywood,North Carolina,NC,10.95039126,123.9370679,3334.000063,44.43826418,36.74118153,18.82055429,61875.62499,-289.338689,5125.060777,1245.477728,4807.096419,3577.88691,18.55897535,-0.086784248,1.537210762,0.373568598,1.44184053,1.073151422
1525,37089,Henderson,North Carolina,NC,13.60354742,127.8334567,4126.680708,46.87597942,37.29967751,15.82434307,82975.43801,-552.4154844,6367.428409,1685.731148,6957.002498,5182.166391,20.10706519,-0.133864363,1.542990325,0.408495657,1.685859166,1.255771105
1526,37091,Hertford,North Carolina,NC,15.70690429,114.5640559,6313.584621,60.38382931,26.4254073,13.19076339,136063.4041,-174.5984362,7831.414841,2180.297125,10768.6503,4506.527134,21.55089578,-0.027654407,1.240407045,0.345334268,1.705631737,0.713782646
1527,37093,Hoke,North Carolina,NC,17.10219674,111.0887608,7564.92551,81.71560949,12.02725924,6.257131267,158404.414,-1280.906054,8817.71906,3104.078311,9243.475136,9398.058775,20.93932238,-0.169321701,1.165605537,0.410325033,1.22188581,1.242320068
1528,37095,Hyde,North Carolina,NC,17.19780976,122.5876435,224.722179,53.50675581,31.27061341,15.22263079,4962.880918,4.967520719,275.5666319,81.61042933,413.4973317,118.9291157,22.0845176,0.022105164,1.226254716,0.363161436,1.840037924,0.529227316
1529,37097,Iredell,North Carolina,NC,15.51363713,108.2254477,29190.94517,53.9470374,19.85628042,26.19668218,677628.9532,-4067.60424,47200.11591,11500.23125,54067.68441,37829.54668,23.21366949,-0.139344725,1.616943735,0.393965704,1.852207391,1.295934285
1530,37101,Johnston,North Carolina,NC,16.44649782,113.0722187,26849.87331,68.1419038,21.05137364,10.80672256,577075.2082,-3626.039542,33803.85307,10592.29923,44955.81982,30511.30261,21.49266038,-0.135048665,1.258994882,0.394500902,1.67434011,1.136366725
1531,37103,Jones,North Carolina,NC,17.4467707,125.6067424,6639.625127,61.99374035,26.77593354,11.23032611,148184.6384,3.876358463,7215.266945,2437.44622,10986.93784,3697.006299,22.31822363,0.000583822,1.08669794,0.367106,1.654752735,0.556809493
1532,37105,Lee,North Carolina,NC,16.50034799,111.0742858,5910.338731,67.29802362,22.49339922,10.20857716,128043.2663,-704.5300036,7888.32873,2314.541505,9453.604647,6564.635873,21.66428561,-0.119202982,1.334666098,0.391608943,1.59950302,1.110703831
1533,37107,Lenoir,North Carolina,NC,16.78702973,121.900566,5454.146008,73.46845839,18.09997975,8.431561862,118620.9623,-135.8189928,6035.859502,2062.459669,8144.292298,3641.290501,21.74876913,-0.024901972,1.106655285,0.378145298,1.493229607,0.667618816
1534,37109,Lincoln,North Carolina,NC,15.79962337,110.0439099,14279.21178,50.41741896,23.69082835,25.89175269,322165.5107,-1954.506271,24117.23261,5536.349055,26531.82642,18764.60716,22.56185535,-0.136877742,1.688975063,0.387720915,1.858073599,1.314120656
1535,37111,McDowell,North Carolina,NC,15.21718106,123.1112931,688.702739,38.3972779,36.19210501,25.41061709,14574.71652,3.854718971,932.8448201,242.8439038,1315.105459,438.5434157,21.16256506,0.005597072,1.354495586,0.352610626,1.909540045,0.636767347
1536,37115,Madison,North Carolina,NC,10.98920102,102.0156674,1804.167424,49.84665356,29.87522453,20.27812192,32756.16846,-221.1827858,2967.023866,655.4703449,2862.587585,2238.475776,18.15583633,-0.122595488,1.644539097,0.363309046,1.586652961,1.240725083
1537,37117,Martin,North Carolina,NC,16.34557789,118.0940643,3383.320635,59.61433539,27.58099332,12.80467129,74884.75202,-125.604271,4043.997731,1219.259818,6004.281223,2483.424182,22.13350731,-0.037124554,1.195274751,0.360373713,1.774671062,0.734019755
1538,37119,Mecklenburg,North Carolina,NC,16.20962176,105.2084211,2507.292938,57.84820647,19.58567924,22.56611429,55905.53785,-367.368121,3730.365631,993.0117899,4583.787506,3184.259215,22.29717039,-0.146519824,1.487806061,0.396049371,1.828181876,1.269998877
1539,37123,Montgomery,North Carolina,NC,16.46772861,110.5405674,1656.702993,38.80496732,43.67863373,17.51639895,35337.49674,-112.9995874,2531.902156,567.3633006,2885.364038,1623.60567,21.33001322,-0.068207511,1.528277649,0.342465308,1.741630244,0.980022175
1540,37125,Moore,North Carolina,NC,16.51013018,111.0694843,6890.605436,68.1480941,22.64636558,9.205540319,142809.2602,-819.4562008,8611.70625,2721.119745,8876.286192,7472.346699,20.72521226,-0.118923687,1.249774977,0.394902853,1.288172175,1.084425276
1541,37127,Nash,North Carolina,NC,16.02572931,112.0736133,14127.07448,65.85502668,23.24846549,10.89650783,301714.1899,-2171.383021,18411.62663,5711.680047,23598.75874,17338.88834,21.35715999,-0.153703658,1.303286583,0.40430735,1.670463249,1.227351662
1542,37129,New Hanover,North Carolina,NC,20.20350651,83.66759797,632.236642,81.61301114,11.47525557,6.911733295,9785.685993,-114.2166498,851.7795856,283.5659639,546.3629671,875.8919268,15.47788493,-0.180654904,1.347248054,0.448512385,0.86417479,1.385386212
1543,37131,Northampton,North Carolina,NC,15.67089126,112.4927218,14023.21652,60.66540446,24.93202526,14.40257029,301373.3415,-1370.085381,18317.16302,5063.62397,25135.60626,14050.71243,21.49102818,-0.097701221,1.306202681,0.361088625,1.792428022,1.001960742
1544,37133,Onslow,North Carolina,NC,18.06594015,122.7519472,18855.53578,76.36966084,15.59995994,8.030379217,409108.6265,-3093.611108,21786.18599,8259.99689,24973.04426,23145.45613,21.69700354,-0.164069117,1.155426515,0.438067472,1.324440979,1.227515166
1545,37135,Orange,North Carolina,NC,15.65019803,110.4828935,9018.352656,40.12900727,44.50297854,15.36801419,199931.7077,-812.7197857,14257.84324,3314.602795,16622.37285,9828.598501,22.16942665,-0.09011843,1.580980894,0.367539718,1.843171751,1.089844107
1546,37139,Pasquotank,North Carolina,NC,16.49852512,109.364306,1200.69151,29.73126456,56.98642853,13.28230691,24198.39291,223.7343217,1411.075149,335.8939086,2191.834004,-153.8077724,20.15371368,0.186337889,1.175218728,0.279750382,1.825476391,-0.128099325
1547,37141,Pender,North Carolina,NC,17.82150844,125.215027,20316.54839,72.1902777,18.80542125,9.00430105,449859.7019,-3193.63118,24199.34352,8533.242374,28340.58004,24536.11072,22.14252604,-0.15719359,1.1911149,0.420014375,1.394950534,1.207690905
1548,37143,Perquimans,North Carolina,NC,16.44772178,114.5589387,1513.039634,53.45855074,33.15385457,13.38759469,32467.53745,92.68494127,1707.468011,495.1968268,2699.858224,501.8660198,21.45848445,0.061257444,1.12850184,0.327286091,1.78439359,0.331693902
1549,37145,Person,North Carolina,NC,15.38377636,110.9066204,13215.78561,51.03491458,33.61900981,15.3460756,286011.4778,-1458.033615,20975.06475,5067.085548,23971.51541,15513.59554,21.64165538,-0.110325156,1.58712205,0.383411603,1.813854743,1.173868584
1550,37147,Pitt,North Carolina,NC,16.57087841,118.1036879,11519.32933,57.17967256,29.15973282,13.66059462,255919.53,-591.5398891,13638.56329,4147.043932,20344.036,9002.724237,22.21653038,-0.051351938,1.183971992,0.360007411,1.766078164,0.781531978
1551,37149,Polk,North Carolina,NC,16.12,127.5250611,2571.414169,54.61171549,22.55607209,22.83221242,55629.62975,-378.2011535,3938.057522,1084.714117,4718.0692,3344.843004,21.63386607,-0.14707905,1.531475392,0.42183563,1.834814966,1.300779565
1552,37151,Randolph,North Carolina,NC,15.88565202,107.7181299,18913.7091,36.35406456,42.38337142,21.26256403,405967.3815,-1179.904384,30801.5478,6466.038669,37006.45363,18803.17231,21.4641866,-0.062383554,1.628530271,0.341870473,1.956594205,0.994155732
1553,37153,Richmond,North Carolina,NC,16.79869929,111.2481255,3680.007528,76.42050102,13.63096306,9.94853592,75979.50585,-575.0081349,4686.750244,1516.309711,5076.95153,4547.311775,20.64656261,-0.156251891,1.273570831,0.41203984,1.379603572,1.23568002
1554,37155,Robeson,North Carolina,NC,17.3306386,113.7441797,11241.99684,70.07940154,20.69639592,9.224202536,244235.0979,-1541.392648,13028.00618,4243.183536,19184.55934,12301.33078,21.72524165,-0.137110219,1.158869404,0.377440378,1.70650816,1.094230051
1555,37157,Rockingham,North Carolina,NC,15.22474267,108.626177,9892.669077,59.90876494,19.67356987,20.41766518,212054.5938,-1510.461169,15565.12562,3866.690864,17202.31243,13143.06173,21.43552889,-0.152684898,1.573400009,0.390864269,1.738894963,1.328565793
1556,37159,Rowan,North Carolina,NC,15.96283542,104.1187812,30035.44736,51.67885075,25.00523594,23.31591331,667542.5141,-3689.882869,47033.2901,11256.61845,56886.65241,36195.73916,22.22515637,-0.122850938,1.565926072,0.374777786,1.893983856,1.205100717
1557,37161,Rutherford,North Carolina,NC,15.72928292,121.8296082,9070.668125,55.47711352,19.2826997,25.24018678,196872.5332,-1376.366777,14170.36682,3881.42652,16740.457,12090.10049,21.70430342,-0.151738192,1.562218639,0.427909661,1.845559419,1.332878716
1558,37163,Sampson,North Carolina,NC,17.02289467,118.7424337,4863.196905,80.38176117,12.32630379,7.291935039,105978.4569,-162.2049698,5476.036161,1847.148423,6601.111051,3458.457127,21.79193214,-0.033353568,1.126015719,0.379821845,1.357360432,0.711148899
1559,37165,Scotland,North Carolina,NC,17.18424367,110.6760743,10818.13054,84.08691895,9.220621034,6.692460015,222635.7737,-1962.927473,12933.0649,4551.375373,14166.72211,14075.14372,20.57987496,-0.181447937,1.195499061,0.420717365,1.309535142,1.301069873
1560,37167,Stanly,North Carolina,NC,16.31407858,108.4012585,8431.062401,26.95804312,54.67398935,18.36796752,166295.6948,-451.9860408,10859.46749,2969.906926,14421.23127,7010.077821,19.72416843,-0.053609619,1.288030733,0.352257733,1.710488025,0.83145842
1561,37169,Stokes,North Carolina,NC,14.47946663,111.2421451,2987.922823,59.31214966,19.91219278,20.77565756,64886.83911,-435.0782552,4896.396863,1202.861169,5121.543988,3990.134749,21.71637052,-0.14561228,1.638729362,0.402574377,1.714081752,1.335420955
1562,37171,Surry,North Carolina,NC,13.95675399,111.4109148,12559.63997,57.00128905,20.6494062,22.34930475,263619.7105,-1815.814694,20958.16746,5058.714797,21205.48553,16891.4548,20.98943212,-0.144575378,1.668691739,0.402775463,1.688383233,1.344899603
1563,37175,Transylvania,North Carolina,NC,14.04083804,149.7854306,1963.620335,54.94816434,30.04675788,15.00507778,39261.07584,-304.1902733,2989.711247,885.9443643,3151.39583,2639.935476,19.99422961,-0.154912978,1.522550563,0.451179054,1.604890606,1.344422559
1564,37177,Tyrrell,North Carolina,NC,16.91756831,120.4046705,59.788771,39.93985227,44.72920617,15.33094157,1318.112849,5.792435072,63.71859353,18.36499751,113.2993823,9.778763824,22.04616062,0.096881655,1.065728438,0.30716466,1.894994335,0.16355519
1565,37179,Union,North Carolina,NC,16.87651488,110.3101519,14437.51912,26.85773594,52.51899785,20.62326621,294329.9372,-557.5990557,17587.75398,4889.616609,25382.91661,10690.65927,20.38646215,-0.038621528,1.218197796,0.338674295,1.758121766,0.740477584
1566,37181,Vance,North Carolina,NC,15.53964611,110.4786025,13515.11596,64.02505958,21.18638689,14.78855354,280099.1611,-2179.834845,19452.16444,5482.837665,22121.78399,17749.15567,20.72488034,-0.161288653,1.439289495,0.405681881,1.636817919,1.313281789
1567,37183,Wake,North Carolina,NC,16.06542853,110.0601366,21894.16492,67.76709122,20.56683114,11.66607764,457700.4541,-3463.262825,30389.37155,8852.506847,37175.2382,27986.78747,20.90513412,-0.158182001,1.388012361,0.404331788,1.697951867,1.278276088
1568,37185,Warren,North Carolina,NC,15.53070586,110.0670133,13892.74837,65.86880191,20.49981505,13.63138304,296112.5389,-2196.09148,20943.87964,5678.921955,22088.16267,18512.36656,21.31417996,-0.15807466,1.507540415,0.408768791,1.589905905,1.332520108
1569,37187,Washington,North Carolina,NC,16.48554518,119.9143938,193.944681,67.705895,18.36928506,13.92481993,4235.916434,-0.985070164,228.6628715,72.19127307,340.5240518,119.3333288,21.8408487,-0.00507913,1.179010789,0.372226104,1.755779277,0.615295703
1570,37191,Wayne,North Carolina,NC,16.62013392,117.7596695,6650.248774,73.98628155,17.53084045,8.482877998,144718.6108,-909.2128294,8006.6718,2648.815491,10359.5857,7477.682278,21.76138303,-0.136718619,1.203965757,0.398303219,1.557774161,1.124421436
1571,37193,Wilkes,North Carolina,NC,13.74555181,115.7750867,12247.24714,58.13098549,19.81174516,22.05726935,257670.1866,-1822.785528,20585.62318,5031.261948,20423.90081,16772.34453,21.03902891,-0.148832265,1.680836758,0.410807579,1.667631965,1.369478736
1572,37195,Wilson,North Carolina,NC,16.29928587,113.2594812,8245.757778,67.40764064,21.77719964,10.81515971,175850.7437,-1011.696935,9806.06326,3129.156647,14670.20223,8681.644425,21.32620779,-0.122693021,1.189225239,0.37948685,1.779121171,1.052861927
1573,37197,Yadkin,North Carolina,NC,15.3475056,110.0198999,14111.18928,58.04661281,21.24809596,20.70529123,310408.2667,-2085.642079,21910.13145,5578.011282,24749.98919,18393.42152,21.99731437,-0.147800588,1.55267788,0.395289948,1.753926526,1.303463596
1574,38001,Adams,North Dakota,ND,8.560859104,38.24439586,7094.658991,53.07364982,26.32512091,20.60122927,46745.02436,814.8872651,7193.642353,1424.879129,16804.25372,131.9515787,6.588762677,0.114859258,1.013951814,0.200838283,2.368578073,0.01859872
1575,38003,Barnes,North Dakota,ND,6.599432952,51.16108485,29310.18016,39.43908486,37.53122579,23.02968935,353385.6207,911.4058945,41050.9395,5842.358174,67406.17112,14296.89985,12.05675362,0.031095199,1.400569334,0.199328634,2.299752876,0.487779323
1576,38005,Benson,North Dakota,ND,5.662901387,47.56310797,65710.60355,44.3595328,36.64728473,18.99318246,692463.2993,4612.943998,88016.84703,9819.714101,151690.7641,19584.17446,10.53807547,0.070200907,1.339461857,0.149438805,2.308467065,0.298036746
1577,38007,Billings,North Dakota,ND,7.880226964,36.27944376,6261.444001,37.31191441,42.59507337,20.09301221,35557.8297,759.2601312,5461.27644,1658.126791,15979.55895,-265.283969,5.678854542,0.12125959,0.872207184,0.264815399,2.552056514,-0.042367858
1578,38009,Bottineau,North Dakota,ND,5.437844146,41.2616898,45129.83379,54.18136115,28.79431364,17.02432521,388115.3834,2303.394037,55353.2326,6015.405544,106478.269,14129.26888,8.599973695,0.051039276,1.226533048,0.133291108,2.359376493,0.313080455
