"","fips","simyear","stover_removal","stover_dryyield_kgha"
"4932",17171,2015,"G75S",9858.24279069768
"4933",17171,2017,"G",0
"4934",17171,2017,"G25S",2618.84930232558
"4935",17171,2017,"G50S",5239.35860465116
"4936",17171,2017,"G75S",7860.4111627907
"4937",17171,2019,"G",0
"4938",17171,2019,"G25S",2871.44651162791
"4939",17171,2019,"G50S",5743.66186046512
"4940",17171,2019,"G75S",8617.97720930233
"4941",17171,2021,"G",0
"4942",17171,2021,"G25S",2930.58046511628
"4943",17171,2021,"G50S",5862.36976744186
"4944",17171,2021,"G75S",8794.38465116279
"4945",17171,2023,"G",0
"4946",17171,2023,"G25S",3503.52651162791
"4947",17171,2023,"G50S",7000.84511627907
"4948",17171,2023,"G75S",10488.5134883721
"4949",17171,2025,"G",0
"4950",17171,2025,"G25S",3628.13255813953
"4951",17171,2025,"G50S",7257.69953488372
"4952",17171,2025,"G75S",10884.2753488372
"4953",17171,2027,"G",0
"4954",17171,2027,"G25S",3012.19023255814
"4955",17171,2027,"G50S",6022.28046511628
"4956",17171,2027,"G75S",9034.69627906977
"4957",17171,2029,"G",0
"4958",17171,2029,"G25S",2805.0911627907
"4959",17171,2029,"G50S",5608.97348837209
"4960",17171,2029,"G75S",8414.95581395349
"4961",17171,2031,"G",0
"4962",17171,2031,"G25S",3295.8
"4963",17171,2031,"G50S",6589.0488372093
"4964",17171,2031,"G75S",9879.53209302326
"4965",17171,2033,"G",0
"4966",17171,2033,"G25S",4205.90930232558
"4967",17171,2033,"G50S",8413.35627906977
"4968",17171,2033,"G75S",12621.8897674419
"4969",17171,2035,"G",0
"4970",17171,2035,"G25S",2938.12744186047
"4971",17171,2035,"G50S",5876.48046511628
"4972",17171,2035,"G75S",8817.7023255814
"4973",17171,2037,"G",0
"4974",17171,2037,"G25S",3490.29581395349
"4975",17171,2037,"G50S",6982.79488372093
"4976",17171,2037,"G75S",10479.0539534884
"4977",17171,2039,"G",0
"4978",17171,2039,"G25S",4533.56372093023
"4979",17171,2039,"G50S",9047.73488372093
"4980",17171,2039,"G75S",13530.66
"4981",17173,2011,"G",0
"4982",17173,2011,"G25S",2672.01162790698
"4983",17173,2011,"G50S",5341.77906976744
"4984",17173,2011,"G75S",8013.79069767442
"4985",17173,2013,"G",0
"4986",17173,2013,"G25S",3118.52325581395
"4987",17173,2013,"G50S",6234.8023255814
"4988",17173,2013,"G75S",9353.32558139535
"4989",17173,2015,"G",0
"4990",17173,2015,"G25S",2988.29069767442
"4991",17173,2015,"G50S",5978.90697674419
"4992",17173,2015,"G75S",8967.23837209302
"4993",17173,2017,"G",0
"4994",17173,2017,"G25S",2827.66279069767
"4995",17173,2017,"G50S",5653.12209302326
"4996",17173,2017,"G75S",8476.25581395349
"4997",17173,2019,"G",0
"4998",17173,2019,"G25S",2632.27325581395
"4999",17173,2019,"G50S",5264.66860465116
"5000",17173,2019,"G75S",7897.10465116279
"5001",17173,2021,"G",0
"5002",17173,2021,"G25S",2657.85465116279
"5003",17173,2021,"G50S",5315.75
"5004",17173,2021,"G75S",7975.93023255814
"5005",17173,2023,"G",0
"5006",17173,2023,"G25S",3290.6976744186
"5007",17173,2023,"G50S",6567.64534883721
"5008",17173,2023,"G75S",9828.51744186047
"5009",17173,2025,"G",0
"5010",17173,2025,"G25S",3183.19186046512
"5011",17173,2025,"G50S",6357.40697674419
"5012",17173,2025,"G75S",9524.8488372093
"5013",17173,2027,"G",0
"5014",17173,2027,"G25S",2829.98837209302
"5015",17173,2027,"G50S",5659.93604651163
"5016",17173,2027,"G75S",8489.92441860465
"5017",17173,2029,"G",0
"5018",17173,2029,"G25S",2792.94186046512
"5019",17173,2029,"G50S",5585.88372093023
"5020",17173,2029,"G75S",8378.90697674419
"5021",17173,2031,"G",0
"5022",17173,2031,"G25S",3125.0523255814
"5023",17173,2031,"G50S",6236.35465116279
"5024",17173,2031,"G75S",9331.54069767442
"5025",17173,2033,"G",0
"5026",17173,2033,"G25S",3852.79651162791
"5027",17173,2033,"G50S",7682.74418604651
"5028",17173,2033,"G75S",11485.1511627907
"5029",17173,2035,"G",0
"5030",17173,2035,"G25S",3178.13372093023
"5031",17173,2035,"G50S",6354.06395348837
"5032",17173,2035,"G75S",9525.54651162791
"5033",17173,2037,"G",0
"5034",17173,2037,"G25S",3687.11046511628
"5035",17173,2037,"G50S",7358.26744186047
"5036",17173,2037,"G75S",11013.4709302326
"5037",17173,2039,"G",0
"5038",17173,2039,"G25S",3825.33720930233
"5039",17173,2039,"G50S",7623.0523255814
"5040",17173,2039,"G75S",11383.9244186047
"5041",17175,2011,"G",0
"5042",17175,2011,"G25S",3308.54139534884
"5043",17175,2011,"G50S",6619.40837209302
"5044",17175,2011,"G75S",9927.94976744186
"5045",17175,2013,"G",0
"5046",17175,2013,"G25S",3112.43162790698
"5047",17175,2013,"G50S",6225.62418604651
"5048",17175,2013,"G75S",9338.81674418605
"5049",17175,2015,"G",0
"5050",17175,2015,"G25S",3695.3488372093
"5051",17175,2015,"G50S",7391.45860465116
"5052",17175,2015,"G75S",11088.3720930233
"5053",17175,2017,"G",0
"5054",17175,2017,"G25S",2519.49395348837
"5055",17175,2017,"G50S",5043.59627906977
"5056",17175,2017,"G75S",7563.80837209302
"5057",17175,2019,"G",0
"5058",17175,2019,"G25S",2782.28465116279
"5059",17175,2019,"G50S",5568.41674418605
"5060",17175,2019,"G75S",8356.07069767442
"5061",17175,2021,"G",0
"5062",17175,2021,"G25S",2693.02325581395
"5063",17175,2021,"G50S",5384.48186046512
"5064",17175,2021,"G75S",8075.17953488372
"5065",17175,2023,"G",0
"5066",17175,2023,"G25S",3606.97674418605
"5067",17175,2023,"G50S",7213.19255813954
"5068",17175,2023,"G75S",10818.6046511628
"5069",17175,2025,"G",0
"5070",17175,2025,"G25S",3644.27162790698
"5071",17175,2025,"G50S",7289.26139534884
"5072",17175,2025,"G75S",10919.408372093
"5073",17175,2027,"G",0
"5074",17175,2027,"G25S",3479.11255813953
"5075",17175,2027,"G50S",6958.98604651163
"5076",17175,2027,"G75S",10440.4241860465
"5077",17175,2029,"G",0
"5078",17175,2029,"G25S",3041.86046511628
"5079",17175,2029,"G50S",6084.52465116279
"5080",17175,2029,"G75S",9124.86325581395
"5081",17175,2031,"G",0
"5082",17175,2031,"G25S",3656.57488372093
"5083",17175,2031,"G50S",7314.71441860465
"5084",17175,2031,"G75S",10972.0930232558
"5085",17175,2033,"G",0
"5086",17175,2033,"G25S",4348.92279069767
"5087",17175,2033,"G50S",8701.69302325581
"5088",17175,2033,"G75S",13054.4204651163
"5089",17175,2035,"G",0
"5090",17175,2035,"G25S",2775.52186046512
"5091",17175,2035,"G50S",5558.69581395349
"5092",17175,2035,"G75S",8348.76093023256
"5093",17175,2037,"G",0
"5094",17175,2037,"G25S",3942.70697674419
"5095",17175,2037,"G50S",7886.17488372093
"5096",17175,2037,"G75S",11831.2074418605
"5097",17175,2039,"G",0
"5098",17175,2039,"G25S",4757.37860465116
"5099",17175,2039,"G50S",9513.95348837209
"5100",17175,2039,"G75S",14271.3320930233
"5101",17177,2011,"G",0
"5102",17177,2011,"G25S",3008.23860465116
"5103",17177,2011,"G50S",6016.40790697674
"5104",17177,2011,"G75S",9023.51674418605
"5105",17177,2013,"G",0
"5106",17177,2013,"G25S",2653.48837209302
"5107",17177,2013,"G50S",5305.28372093023
"5108",17177,2013,"G75S",7957.00976744186
"5109",17177,2015,"G",0
"5110",17177,2015,"G25S",3655.24744186047
"5111",17177,2015,"G50S",7310.49488372093
"5112",17177,2015,"G75S",10967.5046511628
"5113",17177,2017,"G",0
"5114",17177,2017,"G25S",2619.79720930233
"5115",17177,2017,"G50S",5237.2688372093
"5116",17177,2017,"G75S",7858.19581395349
"5117",17177,2019,"G",0
"5118",17177,2019,"G25S",3145.37860465116
"5119",17177,2019,"G50S",6291.95627906977
"5120",17177,2019,"G75S",9440.22697674419
"5121",17177,2021,"G",0
"5122",17177,2021,"G25S",2698.73813953488
"5123",17177,2021,"G50S",5398.60604651163
"5124",17177,2021,"G75S",8096.21441860465
"5125",17177,2023,"G",0
"5126",17177,2023,"G25S",3270.96325581395
"5127",17177,2023,"G50S",6542.42372093023
"5128",17177,2023,"G75S",9812.82372093023
"5129",17177,2025,"G",0
"5130",17177,2025,"G25S",3402.39162790698
"5131",17177,2025,"G50S",6804.15069767442
"5132",17177,2025,"G75S",10205.9097674419
"5133",17177,2027,"G",0
"5134",17177,2027,"G25S",3597.74046511628
"5135",17177,2027,"G50S",7196.61069767442
"5136",17177,2027,"G75S",10796.676744186
"5137",17177,2029,"G",0
"5138",17177,2029,"G25S",3378.0688372093
"5139",17177,2029,"G50S",6758.39720930233
"5140",17177,2029,"G75S",10143.8079069767
"5141",17177,2031,"G",0
"5142",17177,2031,"G25S",3534.11906976744
"5143",17177,2031,"G50S",7065.41534883721
"5144",17177,2031,"G75S",10595.5125581395
"5145",17177,2033,"G",0
"5146",17177,2033,"G25S",4137.19953488372
"5147",17177,2033,"G50S",8273.26930232558
"5148",17177,2033,"G75S",12414.4906976744
"5149",17177,2035,"G",0
"5150",17177,2035,"G25S",3101.22046511628
"5151",17177,2035,"G50S",6209.15023255814
"5152",17177,2035,"G75S",9326.18744186047
"5153",17177,2037,"G",0
"5154",17177,2037,"G25S",3860.59395348837
"5155",17177,2037,"G50S",7722.24837209302
"5156",17177,2037,"G75S",11584.6046511628
"5157",17177,2039,"G",0
"5158",17177,2039,"G25S",4371.59255813953
"5159",17177,2039,"G50S",8743.11906976744
"5160",17177,2039,"G75S",13116.4079069767
"5161",17179,2011,"G",0
"5162",17179,2011,"G25S",3088.08186046512
"5163",17179,2011,"G50S",6177.18139534884
"5164",17179,2011,"G75S",9265.26325581395
"5165",17179,2013,"G",0
"5166",17179,2013,"G25S",3138.22697674419
"5167",17179,2013,"G50S",6277.76186046512
"5168",17179,2013,"G75S",9413.95348837209
"5169",17179,2015,"G",0
"5170",17179,2015,"G25S",3541.86046511628
"5171",17179,2015,"G50S",7083.72093023256
"5172",17179,2015,"G75S",10626.8893023256
"5173",17179,2017,"G",0
"5174",17179,2017,"G25S",2627.76
"5175",17179,2017,"G50S",5259.88093023256
"5176",17179,2017,"G75S",7893.01953488372
"5177",17179,2019,"G",0
"5178",17179,2019,"G25S",2730.08558139535
"5179",17179,2019,"G50S",5464.53209302326
"5180",17179,2019,"G75S",8198.68837209302
"5181",17179,2021,"G",0
"5182",17179,2021,"G25S",2420.20279069767
"5183",17179,2021,"G50S",4839.38790697674
"5184",17179,2021,"G75S",7260.89860465116
"5185",17179,2023,"G",0
"5186",17179,2023,"G25S",3485.75627906977
"5187",17179,2023,"G50S",6967.87906976744
"5188",17179,2023,"G75S",10441.7172093023
"5189",17179,2025,"G",0
"5190",17179,2025,"G25S",3396.94697674419
"5191",17179,2025,"G50S",6796.50976744186
"5192",17179,2025,"G75S",10199.7060465116
"5193",17179,2027,"G",0
"5194",17179,2027,"G25S",3294.91162790698
"5195",17179,2027,"G50S",6588.51534883721
"5196",17179,2027,"G75S",9885.75255813953
"5197",17179,2029,"G",0
"5198",17179,2029,"G25S",3242.87813953488
"5199",17179,2029,"G50S",6485.0288372093
"5200",17179,2029,"G75S",9727.90697674419
"5201",17179,2031,"G",0
"5202",17179,2031,"G25S",3570.34790697674
"5203",17179,2031,"G50S",7142.00372093023
"5204",17179,2031,"G75S",10712.0613953488
"5205",17179,2033,"G",0
"5206",17179,2033,"G25S",4414.53395348837
"5207",17179,2033,"G50S",8829.06790697674
"5208",17179,2033,"G75S",13243.311627907
"5209",17179,2035,"G",0
"5210",17179,2035,"G25S",2788.36837209302
"5211",17179,2035,"G50S",5582.40558139535
"5212",17179,2035,"G75S",8383.56651162791
"5213",17179,2037,"G",0
"5214",17179,2037,"G25S",3796.21953488372
"5215",17179,2037,"G50S",7595.7823255814
"5216",17179,2037,"G75S",11397.3804651163
"5217",17179,2039,"G",0
"5218",17179,2039,"G25S",4696.94697674419
"5219",17179,2039,"G50S",9389.97023255814
"5220",17179,2039,"G75S",14077.0344186047
"5221",17181,2011,"G",0
"5222",17181,2011,"G25S",1675.85581395349
"5223",17181,2011,"G50S",3351.25
"5224",17181,2011,"G75S",5027.10581395349
"5225",17181,2013,"G",0
"5226",17181,2013,"G25S",2313.93604651163
"5227",17181,2013,"G50S",4633.00232558139
"5228",17181,2013,"G75S",6956.25813953488
"5229",17181,2015,"G",0
"5230",17181,2015,"G25S",1958.13953488372
"5231",17181,2015,"G50S",3918.14302325581
"5232",17181,2015,"G75S",5878.14651162791
"5233",17181,2017,"G",0
"5234",17181,2017,"G25S",1852.08604651163
"5235",17181,2017,"G50S",3705.57441860465
"5236",17181,2017,"G75S",5559.52441860465
"5237",17181,2019,"G",0
"5238",17181,2019,"G25S",1772.55465116279
"5239",17181,2019,"G50S",3546.51162790698
"5240",17181,2019,"G75S",5326.06046511628
"5241",17181,2021,"G",0
"5242",17181,2021,"G25S",1518.14302325581
"5243",17181,2021,"G50S",3034.88372093023
"5244",17181,2021,"G75S",4551.16279069767
"5245",17181,2023,"G",0
"5246",17181,2023,"G25S",2549.76046511628
"5247",17181,2023,"G50S",5100.92325581395
"5248",17181,2023,"G75S",7654.41162790698
"5249",17181,2025,"G",0
"5250",17181,2025,"G25S",2484.18255813954
"5251",17181,2025,"G50S",4964.19302325581
"5252",17181,2025,"G75S",7440.97209302326
"5253",17181,2027,"G",0
"5254",17181,2027,"G25S",2448.34069767442
"5255",17181,2027,"G50S",4899.02441860465
"5256",17181,2027,"G75S",7352.53023255814
"5257",17181,2029,"G",0
"5258",17181,2029,"G25S",2915.8
"5259",17181,2029,"G50S",5835.32790697674
"5260",17181,2029,"G75S",8756.71976744186
"5261",17181,2031,"G",0
"5262",17181,2031,"G25S",3347.89651162791
"5263",17181,2031,"G50S",6701.84651162791
"5264",17181,2031,"G75S",10053.4709302326
"5265",17181,2033,"G",0
"5266",17181,2033,"G25S",3401.84651162791
"5267",17181,2033,"G50S",6807.88255813953
"5268",17181,2033,"G75S",10219.0488372093
"5269",17181,2035,"G",0
"5270",17181,2035,"G25S",3182.3011627907
"5271",17181,2035,"G50S",6366.46627906977
"5272",17181,2035,"G75S",9552.49534883721
"5273",17181,2037,"G",0
"5274",17181,2037,"G25S",3274.84534883721
"5275",17181,2037,"G50S",6549.69069767442
"5276",17181,2037,"G75S",9833.85581395349
"5277",17181,2039,"G",0
"5278",17181,2039,"G25S",2903.72790697674
"5279",17181,2039,"G50S",5807.91744186047
"5280",17181,2039,"G75S",8713.50930232558
"5281",17183,2011,"G",0
"5282",17183,2011,"G25S",2867.44186046512
"5283",17183,2011,"G50S",5734.88372093023
"5284",17183,2011,"G75S",8602.32558139535
"5285",17183,2013,"G",0
"5286",17183,2013,"G25S",3248.83720930233
"5287",17183,2013,"G50S",6497.67441860465
"5288",17183,2013,"G75S",9746.51162790698
"5289",17183,2015,"G",0
"5290",17183,2015,"G25S",3193.02325581395
"5291",17183,2015,"G50S",6383.72093023256
"5292",17183,2015,"G75S",9576.74418604651
"5293",17183,2017,"G",0
"5294",17183,2017,"G25S",2895.3488372093
"5295",17183,2017,"G50S",5788.37209302326
"5296",17183,2017,"G75S",8683.72093023256
"5297",17183,2019,"G",0
"5298",17183,2019,"G25S",2960.46511627907
"5299",17183,2019,"G50S",5923.25581395349
"5300",17183,2019,"G75S",8883.72093023256
"5301",17183,2021,"G",0
"5302",17183,2021,"G25S",2465.11627906977
"5303",17183,2021,"G50S",4927.90697674419
"5304",17183,2021,"G75S",7393.02325581395
"5305",17183,2023,"G",0
"5306",17183,2023,"G25S",3462.79069767442
"5307",17183,2023,"G50S",6918.60465116279
"5308",17183,2023,"G75S",10367.4418604651
"5309",17183,2025,"G",0
"5310",17183,2025,"G25S",3411.62790697674
"5311",17183,2025,"G50S",6818.60465116279
"5312",17183,2025,"G75S",10223.2558139535
"5313",17183,2027,"G",0
"5314",17183,2027,"G25S",3404.6511627907
"5315",17183,2027,"G50S",6809.3023255814
"5316",17183,2027,"G75S",10216.2790697674
"5317",17183,2029,"G",0
"5318",17183,2029,"G25S",3167.44186046512
"5319",17183,2029,"G50S",6334.88372093023
"5320",17183,2029,"G75S",9500
"5321",17183,2031,"G",0
"5322",17183,2031,"G25S",4051.16279069767
"5323",17183,2031,"G50S",8100
"5324",17183,2031,"G75S",12139.5348837209
"5325",17183,2033,"G",0
"5326",17183,2033,"G25S",4493.02325581395
"5327",17183,2033,"G50S",8981.39534883721
"5328",17183,2033,"G75S",13467.4418604651
"5329",17183,2035,"G",0
"5330",17183,2035,"G25S",3944.18604651163
"5331",17183,2035,"G50S",7883.72093023256
"5332",17183,2035,"G75S",11820.9302325581
"5333",17183,2037,"G",0
"5334",17183,2037,"G25S",3786.04651162791
"5335",17183,2037,"G50S",7574.41860465116
"5336",17183,2037,"G75S",11358.1395348837
"5337",17183,2039,"G",0
"5338",17183,2039,"G25S",4255.81395348837
"5339",17183,2039,"G50S",8506.97674418605
"5340",17183,2039,"G75S",12751.1627906977
"5341",17185,2011,"G",0
"5342",17185,2011,"G25S",2520.93023255814
"5343",17185,2011,"G50S",5041.72441860465
"5344",17185,2011,"G75S",7564.84418604651
"5345",17185,2013,"G",0
"5346",17185,2013,"G25S",2778.93372093023
"5347",17185,2013,"G50S",5557.86744186046
"5348",17185,2013,"G75S",8338.99069767442
"5349",17185,2015,"G",0
"5350",17185,2015,"G25S",2688.37209302326
"5351",17185,2015,"G50S",5376.74418604651
"5352",17185,2015,"G75S",8065.11627906977
"5353",17185,2017,"G",0
"5354",17185,2017,"G25S",2588.23604651163
"5355",17185,2017,"G50S",5174.28255813954
"5356",17185,2017,"G75S",7762.38255813953
"5357",17185,2019,"G",0
"5358",17185,2019,"G25S",2797.94651162791
"5359",17185,2019,"G50S",5593.70348837209
"5360",17185,2019,"G75S",8384.94534883721
"5361",17185,2021,"G",0
"5362",17185,2021,"G25S",2527.77093023256
"5363",17185,2021,"G50S",5053.3523255814
"5364",17185,2021,"G75S",7581.12325581395
"5365",17185,2023,"G",0
"5366",17185,2023,"G25S",3318.60465116279
"5367",17185,2023,"G50S",6637.07325581395
"5368",17185,2023,"G75S",9953.3523255814
"5369",17185,2025,"G",0
"5370",17185,2025,"G25S",3056.49418604651
"5371",17185,2025,"G50S",6108.2011627907
"5372",17185,2025,"G75S",9153.20348837209
"5373",17185,2027,"G",0
"5374",17185,2027,"G25S",3007.52093023256
"5375",17185,2027,"G50S",6012.58023255814
"5376",17185,2027,"G75S",9015.45
"5377",17185,2029,"G",0
"5378",17185,2029,"G25S",3241.72441860465
"5379",17185,2029,"G50S",6483.31279069768
"5380",17185,2029,"G75S",9722.71162790698
"5381",17185,2031,"G",0
"5382",17185,2031,"G25S",3623.25581395349
"5383",17185,2031,"G50S",7246.51162790698
"5384",17185,2031,"G75S",10869.6313953488
"5385",17185,2033,"G",0
"5386",17185,2033,"G25S",3655.81395348837
"5387",17185,2033,"G50S",7311.62790697674
"5388",17185,2033,"G75S",10963.0627906977
"5389",17185,2035,"G",0
"5390",17185,2035,"G25S",3162.51860465116
"5391",17185,2035,"G50S",6325.17325581395
"5392",17185,2035,"G75S",9487.82790697674
"5393",17185,2037,"G",0
"5394",17185,2037,"G25S",3417.78837209302
"5395",17185,2037,"G50S",6835.8488372093
"5396",17185,2037,"G75S",10253.773255814
"5397",17185,2039,"G",0
"5398",17185,2039,"G25S",3749.38139534884
"5399",17185,2039,"G50S",7489.73255813954
"5400",17185,2039,"G75S",11214.2127906977
"5401",17187,2011,"G",0
"5402",17187,2011,"G25S",3270.72093023256
"5403",17187,2011,"G50S",6540.48837209302
"5404",17187,2011,"G75S",9812.58139534884
"5405",17187,2013,"G",0
"5406",17187,2013,"G25S",2938.16279069767
"5407",17187,2013,"G50S",5876.74418604651
"5408",17187,2013,"G75S",8814.90697674419
"5409",17187,2015,"G",0
"5410",17187,2015,"G25S",3285.62790697674
"5411",17187,2015,"G50S",6569.88372093023
"5412",17187,2015,"G75S",9855.51162790698
"5413",17187,2017,"G",0
"5414",17187,2017,"G25S",2328.02325581395
"5415",17187,2017,"G50S",4657.41860465116
"5416",17187,2017,"G75S",6986.81395348837
"5417",17187,2019,"G",0
"5418",17187,2019,"G25S",2626.6511627907
"5419",17187,2019,"G50S",5255.09302325581
"5420",17187,2019,"G75S",7888.18604651163
"5421",17187,2021,"G",0
"5422",17187,2021,"G25S",2337.74418604651
"5423",17187,2021,"G50S",4675.90697674419
"5424",17187,2021,"G75S",7017.88372093023
"5425",17187,2023,"G",0
"5426",17187,2023,"G25S",3495.76744186046
"5427",17187,2023,"G50S",6980.20930232558
"5428",17187,2023,"G75S",10439.6744186047
"5429",17187,2025,"G",0
"5430",17187,2025,"G25S",3659.09302325581
"5431",17187,2025,"G50S",7317.23255813953
"5432",17187,2025,"G75S",10977.6976744186
"5433",17187,2027,"G",0
"5434",17187,2027,"G25S",3301.90697674419
"5435",17187,2027,"G50S",6602.44186046512
"5436",17187,2027,"G75S",9902.55813953488
"5437",17187,2029,"G",0
"5438",17187,2029,"G25S",3196.72093023256
"5439",17187,2029,"G50S",6394.39534883721
"5440",17187,2029,"G75S",9588.37209302326
"5441",17187,2031,"G",0
"5442",17187,2031,"G25S",3428.02325581395
"5443",17187,2031,"G50S",6853.30232558139
"5444",17187,2031,"G75S",10285.4418604651
"5445",17187,2033,"G",0
"5446",17187,2033,"G25S",4198.32558139535
"5447",17187,2033,"G50S",8401.72093023256
"5448",17187,2033,"G75S",12608.2790697674
"5449",17187,2035,"G",0
"5450",17187,2035,"G25S",2819.90697674419
"5451",17187,2035,"G50S",5643.93023255814
"5452",17187,2035,"G75S",8479.46511627907
"5453",17187,2037,"G",0
"5454",17187,2037,"G25S",3979.18604651163
"5455",17187,2037,"G50S",7957
"5456",17187,2037,"G75S",11941.6744186047
"5457",17187,2039,"G",0
"5458",17187,2039,"G25S",4819.55813953488
"5459",17187,2039,"G50S",9639.11627906977
"5460",17187,2039,"G75S",14457.7209302326
"5461",17189,2011,"G",0
"5462",17189,2011,"G25S",1726.97372093023
"5463",17189,2011,"G50S",3453.94744186047
"5464",17189,2011,"G75S",5180.9211627907
"5465",17189,2013,"G",0
"5466",17189,2013,"G25S",2084.85581395349
"5467",17189,2013,"G50S",4169.92046511628
"5468",17189,2013,"G75S",6257.51953488372
"5469",17189,2015,"G",0
"5470",17189,2015,"G25S",1988.47976744186
"5471",17189,2015,"G50S",3977.16837209302
"5472",17189,2015,"G75S",5961.3523255814
