"","fips","simyear","stover_removal","N2O_gN_m2"
"23866",19023,2037,"G25S",0.4
"23867",19023,2037,"G50S",0.4
"23868",19023,2037,"G75S",0.4
"23869",19023,2038,"G",0.3
"23870",19023,2038,"G25S",0.27573
"23871",19023,2038,"G50S",0.27573
"23872",19023,2038,"G75S",0.2
"23873",19023,2039,"G",0.4
"23874",19023,2039,"G25S",0.4
"23875",19023,2039,"G50S",0.4
"23876",19023,2039,"G75S",0.4
"23877",19023,2040,"G",0.3
"23878",19023,2040,"G25S",0.3
"23879",19023,2040,"G50S",0.3
"23880",19023,2040,"G75S",0.3
"23881",19025,2011,"G",0.39774
"23882",19025,2011,"G25S",0.39774
"23883",19025,2011,"G50S",0.39774
"23884",19025,2011,"G75S",0.39774
"23885",19025,2012,"G",0.2022
"23886",19025,2012,"G25S",0.27059
"23887",19025,2012,"G50S",0.27059
"23888",19025,2012,"G75S",0.27059
"23889",19025,2013,"G",0.42934
"23890",19025,2013,"G25S",0.42934
"23891",19025,2013,"G50S",0.42934
"23892",19025,2013,"G75S",0.42934
"23893",19025,2014,"G",0.19998
"23894",19025,2014,"G25S",0.2022
"23895",19025,2014,"G50S",0.2022
"23896",19025,2014,"G75S",0.19998
"23897",19025,2015,"G",0.39996
"23898",19025,2015,"G25S",0.39996
"23899",19025,2015,"G50S",0.39996
"23900",19025,2015,"G75S",0.39996
"23901",19025,2016,"G",0.37058
"23902",19025,2016,"G25S",0.37058
"23903",19025,2016,"G50S",0.37058
"23904",19025,2016,"G75S",0.30219
"23905",19025,2017,"G",0.49995
"23906",19025,2017,"G25S",0.49995
"23907",19025,2017,"G50S",0.49995
"23908",19025,2017,"G75S",0.40218
"23909",19025,2018,"G",0.40218
"23910",19025,2018,"G25S",0.40218
"23911",19025,2018,"G50S",0.3728
"23912",19025,2018,"G75S",0.37058
"23913",19025,2019,"G",0.39996
"23914",19025,2019,"G25S",0.39774
"23915",19025,2019,"G50S",0.39774
"23916",19025,2019,"G75S",0.32935
"23917",19025,2020,"G",0.19998
"23918",19025,2020,"G25S",0.19998
"23919",19025,2020,"G50S",0.19998
"23920",19025,2020,"G75S",0.19998
"23921",19025,2021,"G",0.87053
"23922",19025,2021,"G25S",0.80214
"23923",19025,2021,"G50S",0.77276
"23924",19025,2021,"G75S",0.77276
"23925",19025,2022,"G",0.27059
"23926",19025,2022,"G25S",0.27059
"23927",19025,2022,"G50S",0.27059
"23928",19025,2022,"G75S",0.27059
"23929",19025,2023,"G",0.39996
"23930",19025,2023,"G25S",0.39996
"23931",19025,2023,"G50S",0.39996
"23932",19025,2023,"G75S",0.39996
"23933",19025,2024,"G",0.30219
"23934",19025,2024,"G25S",0.30219
"23935",19025,2024,"G50S",0.27281
"23936",19025,2024,"G75S",0.27281
"23937",19025,2025,"G",0.39996
"23938",19025,2025,"G25S",0.39996
"23939",19025,2025,"G50S",0.39996
"23940",19025,2025,"G75S",0.39996
"23941",19025,2026,"G",0.30219
"23942",19025,2026,"G25S",0.30219
"23943",19025,2026,"G50S",0.30219
"23944",19025,2026,"G75S",0.29997
"23945",19025,2027,"G",0.39996
"23946",19025,2027,"G25S",0.39996
"23947",19025,2027,"G50S",0.39996
"23948",19025,2027,"G75S",0.39996
"23949",19025,2028,"G",0.47057
"23950",19025,2028,"G25S",0.47057
"23951",19025,2028,"G50S",0.40218
"23952",19025,2028,"G75S",0.3728
"23953",19025,2029,"G",0.32935
"23954",19025,2029,"G25S",0.29997
"23955",19025,2029,"G50S",0.29997
"23956",19025,2029,"G75S",0.29997
"23957",19025,2030,"G",0.29997
"23958",19025,2030,"G25S",0.29997
"23959",19025,2030,"G50S",0.29997
"23960",19025,2030,"G75S",0.19998
"23961",19025,2031,"G",0.42934
"23962",19025,2031,"G25S",0.39996
"23963",19025,2031,"G50S",0.39996
"23964",19025,2031,"G75S",0.39996
"23965",19025,2032,"G",0.30219
"23966",19025,2032,"G25S",0.27059
"23967",19025,2032,"G50S",0.27059
"23968",19025,2032,"G75S",0.2022
"23969",19025,2033,"G",0.39996
"23970",19025,2033,"G25S",0.39996
"23971",19025,2033,"G50S",0.39996
"23972",19025,2033,"G75S",0.39996
"23973",19025,2034,"G",0.29997
"23974",19025,2034,"G25S",0.29997
"23975",19025,2034,"G50S",0.29997
"23976",19025,2034,"G75S",0.27059
"23977",19025,2035,"G",0.39996
"23978",19025,2035,"G25S",0.39996
"23979",19025,2035,"G50S",0.39996
"23980",19025,2035,"G75S",0.39774
"23981",19025,2036,"G",0.27059
"23982",19025,2036,"G25S",0.27059
"23983",19025,2036,"G50S",0.27059
"23984",19025,2036,"G75S",0.27059
"23985",19025,2037,"G",0.49995
"23986",19025,2037,"G25S",0.43156
"23987",19025,2037,"G50S",0.39996
"23988",19025,2037,"G75S",0.39996
"23989",19025,2038,"G",0.29997
"23990",19025,2038,"G25S",0.29997
"23991",19025,2038,"G50S",0.27059
"23992",19025,2038,"G75S",0.2022
"23993",19025,2039,"G",0.39996
"23994",19025,2039,"G25S",0.39996
"23995",19025,2039,"G50S",0.39996
"23996",19025,2039,"G75S",0.29997
"23997",19025,2040,"G",0.29997
"23998",19025,2040,"G25S",0.29997
"23999",19025,2040,"G50S",0.29997
"24000",19025,2040,"G75S",0.27059
"24001",19027,2011,"G",0.4
"24002",19027,2011,"G25S",0.4
"24003",19027,2011,"G50S",0.4
"24004",19027,2011,"G75S",0.4
"24005",19027,2012,"G",0.3
"24006",19027,2012,"G25S",0.4
"24007",19027,2012,"G50S",0.4
"24008",19027,2012,"G75S",0.4
"24009",19027,2013,"G",0.4
"24010",19027,2013,"G25S",0.4
"24011",19027,2013,"G50S",0.4
"24012",19027,2013,"G75S",0.4
"24013",19027,2014,"G",0.3
"24014",19027,2014,"G25S",0.3
"24015",19027,2014,"G50S",0.3
"24016",19027,2014,"G75S",0.3
"24017",19027,2015,"G",0.4
"24018",19027,2015,"G25S",0.4
"24019",19027,2015,"G50S",0.4
"24020",19027,2015,"G75S",0.4
"24021",19027,2016,"G",0.5
"24022",19027,2016,"G25S",0.5
"24023",19027,2016,"G50S",0.5
"24024",19027,2016,"G75S",0.4
"24025",19027,2017,"G",0.6
"24026",19027,2017,"G25S",0.6
"24027",19027,2017,"G50S",0.7
"24028",19027,2017,"G75S",0.6
"24029",19027,2018,"G",0.5
"24030",19027,2018,"G25S",0.5
"24031",19027,2018,"G50S",0.6
"24032",19027,2018,"G75S",0.6
"24033",19027,2019,"G",0.4
"24034",19027,2019,"G25S",0.4
"24035",19027,2019,"G50S",0.4
"24036",19027,2019,"G75S",0.4
"24037",19027,2020,"G",0.3
"24038",19027,2020,"G25S",0.3
"24039",19027,2020,"G50S",0.3
"24040",19027,2020,"G75S",0.3
"24041",19027,2021,"G",1.1
"24042",19027,2021,"G25S",1.1
"24043",19027,2021,"G50S",1
"24044",19027,2021,"G75S",1
"24045",19027,2022,"G",0.4
"24046",19027,2022,"G25S",0.4
"24047",19027,2022,"G50S",0.5
"24048",19027,2022,"G75S",0.5
"24049",19027,2023,"G",0.5
"24050",19027,2023,"G25S",0.5
"24051",19027,2023,"G50S",0.5
"24052",19027,2023,"G75S",0.4
"24053",19027,2024,"G",0.5
"24054",19027,2024,"G25S",0.5
"24055",19027,2024,"G50S",0.5
"24056",19027,2024,"G75S",0.4
"24057",19027,2025,"G",0.5
"24058",19027,2025,"G25S",0.5
"24059",19027,2025,"G50S",0.5
"24060",19027,2025,"G75S",0.8
"24061",19027,2026,"G",0.5
"24062",19027,2026,"G25S",0.5
"24063",19027,2026,"G50S",0.4
"24064",19027,2026,"G75S",0.4
"24065",19027,2027,"G",0.5
"24066",19027,2027,"G25S",0.5
"24067",19027,2027,"G50S",0.5
"24068",19027,2027,"G75S",0.4
"24069",19027,2028,"G",0.6
"24070",19027,2028,"G25S",0.6
"24071",19027,2028,"G50S",0.6
"24072",19027,2028,"G75S",0.6
"24073",19027,2029,"G",0.4
"24074",19027,2029,"G25S",0.4
"24075",19027,2029,"G50S",0.4
"24076",19027,2029,"G75S",0.3
"24077",19027,2030,"G",0.4
"24078",19027,2030,"G25S",0.3
"24079",19027,2030,"G50S",0.3
"24080",19027,2030,"G75S",0.2
"24081",19027,2031,"G",0.6
"24082",19027,2031,"G25S",0.5
"24083",19027,2031,"G50S",0.5
"24084",19027,2031,"G75S",0.5
"24085",19027,2032,"G",0.3
"24086",19027,2032,"G25S",0.3
"24087",19027,2032,"G50S",0.3
"24088",19027,2032,"G75S",0.3
"24089",19027,2033,"G",0.5
"24090",19027,2033,"G25S",0.5
"24091",19027,2033,"G50S",0.5
"24092",19027,2033,"G75S",0.5
"24093",19027,2034,"G",0.4
"24094",19027,2034,"G25S",0.4
"24095",19027,2034,"G50S",0.4
"24096",19027,2034,"G75S",0.3
"24097",19027,2035,"G",0.4
"24098",19027,2035,"G25S",0.4
"24099",19027,2035,"G50S",0.4
"24100",19027,2035,"G75S",0.4
"24101",19027,2036,"G",0.5
"24102",19027,2036,"G25S",0.5
"24103",19027,2036,"G50S",0.5
"24104",19027,2036,"G75S",0.4
"24105",19027,2037,"G",0.6
"24106",19027,2037,"G25S",0.5
"24107",19027,2037,"G50S",0.5
"24108",19027,2037,"G75S",0.5
"24109",19027,2038,"G",0.5
"24110",19027,2038,"G25S",0.5
"24111",19027,2038,"G50S",0.4
"24112",19027,2038,"G75S",0.4
"24113",19027,2039,"G",0.5
"24114",19027,2039,"G25S",0.5
"24115",19027,2039,"G50S",0.5
"24116",19027,2039,"G75S",0.4
"24117",19027,2040,"G",0.4
"24118",19027,2040,"G25S",0.4
"24119",19027,2040,"G50S",0.4
"24120",19027,2040,"G75S",0.4
"24121",19029,2011,"G",0.47789
"24122",19029,2011,"G25S",0.47789
"24123",19029,2011,"G50S",0.5
"24124",19029,2011,"G75S",0.6
"24125",19029,2012,"G",0.35026
"24126",19029,2012,"G25S",0.35026
"24127",19029,2012,"G50S",0.42211
"24128",19029,2012,"G75S",0.45026
"24129",19029,2013,"G",0.5
"24130",19029,2013,"G25S",0.5
"24131",19029,2013,"G50S",0.5
"24132",19029,2013,"G75S",0.5
"24133",19029,2014,"G",0.3
"24134",19029,2014,"G25S",0.3
"24135",19029,2014,"G50S",0.3
"24136",19029,2014,"G75S",0.3
"24137",19029,2015,"G",0.5
"24138",19029,2015,"G25S",0.5
"24139",19029,2015,"G50S",0.5
"24140",19029,2015,"G75S",0.5
"24141",19029,2016,"G",0.5
"24142",19029,2016,"G25S",0.45026
"24143",19029,2016,"G50S",0.45026
"24144",19029,2016,"G75S",0.42211
"24145",19029,2017,"G",0.7
"24146",19029,2017,"G25S",0.7
"24147",19029,2017,"G50S",0.65026
"24148",19029,2017,"G75S",0.62211
"24149",19029,2018,"G",0.35026
"24150",19029,2018,"G25S",0.32211
"24151",19029,2018,"G50S",0.32211
"24152",19029,2018,"G75S",0.32211
"24153",19029,2019,"G",0.5
"24154",19029,2019,"G25S",0.5
"24155",19029,2019,"G50S",0.5
"24156",19029,2019,"G75S",0.5
"24157",19029,2020,"G",0.3
"24158",19029,2020,"G25S",0.3
"24159",19029,2020,"G50S",0.3
"24160",19029,2020,"G75S",0.25026
"24161",19029,2021,"G",1.05026
"24162",19029,2021,"G25S",0.97237
"24163",19029,2021,"G50S",0.97237
"24164",19029,2021,"G75S",0.94422
"24165",19029,2022,"G",0.35026
"24166",19029,2022,"G25S",0.4
"24167",19029,2022,"G50S",0.35026
"24168",19029,2022,"G75S",0.35026
"24169",19029,2023,"G",0.5
"24170",19029,2023,"G25S",0.5
"24171",19029,2023,"G50S",0.5
"24172",19029,2023,"G75S",0.45026
"24173",19029,2024,"G",0.35026
"24174",19029,2024,"G25S",0.35026
"24175",19029,2024,"G50S",0.35026
"24176",19029,2024,"G75S",0.32211
"24177",19029,2025,"G",0.6
"24178",19029,2025,"G25S",0.6
"24179",19029,2025,"G50S",1
"24180",19029,2025,"G75S",0.82211
"24181",19029,2026,"G",0.4
"24182",19029,2026,"G25S",0.4
"24183",19029,2026,"G50S",0.4
"24184",19029,2026,"G75S",0.32211
"24185",19029,2027,"G",0.57789
"24186",19029,2027,"G25S",0.57789
"24187",19029,2027,"G50S",0.52815
"24188",19029,2027,"G75S",0.6
"24189",19029,2028,"G",0.52211
"24190",19029,2028,"G25S",0.52211
"24191",19029,2028,"G50S",0.47237
"24192",19029,2028,"G75S",0.47237
"24193",19029,2029,"G",0.4
"24194",19029,2029,"G25S",0.4
"24195",19029,2029,"G50S",0.4
"24196",19029,2029,"G75S",0.37789
"24197",19029,2030,"G",0.4
"24198",19029,2030,"G25S",0.4
"24199",19029,2030,"G50S",0.3
"24200",19029,2030,"G75S",0.25026
"24201",19029,2031,"G",0.6
"24202",19029,2031,"G25S",0.6
"24203",19029,2031,"G50S",0.5
"24204",19029,2031,"G75S",0.5
"24205",19029,2032,"G",0.32211
"24206",19029,2032,"G25S",0.32211
"24207",19029,2032,"G50S",0.3
"24208",19029,2032,"G75S",0.22211
"24209",19029,2033,"G",0.6
"24210",19029,2033,"G25S",0.54974
"24211",19029,2033,"G50S",0.5
"24212",19029,2033,"G75S",0.44974
"24213",19029,2034,"G",0.5
"24214",19029,2034,"G25S",0.5
"24215",19029,2034,"G50S",0.42211
"24216",19029,2034,"G75S",0.32211
"24217",19029,2035,"G",0.54974
"24218",19029,2035,"G25S",0.5
"24219",19029,2035,"G50S",0.5
"24220",19029,2035,"G75S",0.44974
"24221",19029,2036,"G",0.52211
"24222",19029,2036,"G25S",0.42211
"24223",19029,2036,"G50S",0.42211
"24224",19029,2036,"G75S",0.42211
"24225",19029,2037,"G",0.6
"24226",19029,2037,"G25S",0.52211
"24227",19029,2037,"G50S",0.5
"24228",19029,2037,"G75S",0.5
"24229",19029,2038,"G",0.52211
"24230",19029,2038,"G25S",0.47237
"24231",19029,2038,"G50S",0.47237
"24232",19029,2038,"G75S",0.42211
"24233",19029,2039,"G",0.5
"24234",19029,2039,"G25S",0.5
"24235",19029,2039,"G50S",0.5
"24236",19029,2039,"G75S",0.4
"24237",19029,2040,"G",0.42211
"24238",19029,2040,"G25S",0.35026
"24239",19029,2040,"G50S",0.35026
"24240",19029,2040,"G75S",0.32211
"24241",19031,2011,"G",0.6
"24242",19031,2011,"G25S",0.6
"24243",19031,2011,"G50S",0.6
"24244",19031,2011,"G75S",0.6
"24245",19031,2012,"G",0.3
"24246",19031,2012,"G25S",0.3
"24247",19031,2012,"G50S",0.34914
"24248",19031,2012,"G75S",0.38332
"24249",19031,2013,"G",0.58332
"24250",19031,2013,"G25S",0.58332
"24251",19031,2013,"G50S",0.58332
"24252",19031,2013,"G75S",0.58332
"24253",19031,2014,"G",0.3
"24254",19031,2014,"G25S",0.3
"24255",19031,2014,"G50S",0.3
"24256",19031,2014,"G75S",0.3
"24257",19031,2015,"G",0.4
"24258",19031,2015,"G25S",0.4
"24259",19031,2015,"G50S",0.4
"24260",19031,2015,"G75S",0.4
"24261",19031,2016,"G",0.38332
"24262",19031,2016,"G25S",0.38332
"24263",19031,2016,"G50S",0.38332
"24264",19031,2016,"G75S",0.38332
"24265",19031,2017,"G",0.43418
"24266",19031,2017,"G25S",0.43418
"24267",19031,2017,"G50S",0.4
"24268",19031,2017,"G75S",0.4
"24269",19031,2018,"G",0.3
"24270",19031,2018,"G25S",0.33418
"24271",19031,2018,"G50S",0.33418
"24272",19031,2018,"G75S",0.28332
"24273",19031,2019,"G",0.4
"24274",19031,2019,"G25S",0.4
"24275",19031,2019,"G50S",0.4
"24276",19031,2019,"G75S",0.4
"24277",19031,2020,"G",0.33418
"24278",19031,2020,"G25S",0.33418
"24279",19031,2020,"G50S",0.33418
"24280",19031,2020,"G75S",0.3
"24281",19031,2021,"G",0.7
"24282",19031,2021,"G25S",0.7
"24283",19031,2021,"G50S",0.68332
"24284",19031,2021,"G75S",0.63418
"24285",19031,2022,"G",0.3
"24286",19031,2022,"G25S",0.3
"24287",19031,2022,"G50S",0.3
"24288",19031,2022,"G75S",0.3
"24289",19031,2023,"G",0.48332
"24290",19031,2023,"G25S",0.43418
"24291",19031,2023,"G50S",0.4
"24292",19031,2023,"G75S",0.4
"24293",19031,2024,"G",0.38332
"24294",19031,2024,"G25S",0.33418
"24295",19031,2024,"G50S",0.33418
"24296",19031,2024,"G75S",0.3175
"24297",19031,2025,"G",0.6
"24298",19031,2025,"G25S",0.6
"24299",19031,2025,"G50S",0.53418
"24300",19031,2025,"G75S",0.5
"24301",19031,2026,"G",0.4
"24302",19031,2026,"G25S",0.4
"24303",19031,2026,"G50S",0.38332
"24304",19031,2026,"G75S",0.33418
"24305",19031,2027,"G",0.41668
"24306",19031,2027,"G25S",0.4
"24307",19031,2027,"G50S",0.4
"24308",19031,2027,"G75S",0.4
"24309",19031,2028,"G",0.33418
"24310",19031,2028,"G25S",0.33418
"24311",19031,2028,"G50S",0.3
"24312",19031,2028,"G75S",0.3
"24313",19031,2029,"G",0.41668
"24314",19031,2029,"G25S",0.41668
"24315",19031,2029,"G50S",0.4
"24316",19031,2029,"G75S",0.4
"24317",19031,2030,"G",0.38332
"24318",19031,2030,"G25S",0.33418
"24319",19031,2030,"G50S",0.33418
"24320",19031,2030,"G75S",0.3
"24321",19031,2031,"G",0.6
"24322",19031,2031,"G25S",0.56582
"24323",19031,2031,"G50S",0.51668
"24324",19031,2031,"G75S",0.5
"24325",19031,2032,"G",0.3
"24326",19031,2032,"G25S",0.28332
"24327",19031,2032,"G50S",0.28332
"24328",19031,2032,"G75S",0.23418
"24329",19031,2033,"G",0.5
"24330",19031,2033,"G25S",0.5
"24331",19031,2033,"G50S",0.5
"24332",19031,2033,"G75S",0.5
"24333",19031,2034,"G",0.5
"24334",19031,2034,"G25S",0.48332
"24335",19031,2034,"G50S",0.48332
"24336",19031,2034,"G75S",0.43418
"24337",19031,2035,"G",0.5
"24338",19031,2035,"G25S",0.5
"24339",19031,2035,"G50S",0.5
"24340",19031,2035,"G75S",0.41668
"24341",19031,2036,"G",0.43418
"24342",19031,2036,"G25S",0.4
"24343",19031,2036,"G50S",0.38332
"24344",19031,2036,"G75S",0.33418
"24345",19031,2037,"G",0.6
"24346",19031,2037,"G25S",0.5
"24347",19031,2037,"G50S",0.5
"24348",19031,2037,"G75S",0.5
"24349",19031,2038,"G",0.5175
"24350",19031,2038,"G25S",0.48332
"24351",19031,2038,"G50S",0.48332
"24352",19031,2038,"G75S",0.43418
"24353",19031,2039,"G",0.53418
"24354",19031,2039,"G25S",0.5
"24355",19031,2039,"G50S",0.5
"24356",19031,2039,"G75S",0.5
"24357",19031,2040,"G",0.48332
"24358",19031,2040,"G25S",0.48332
"24359",19031,2040,"G50S",0.43418
"24360",19031,2040,"G75S",0.4175
"24361",19033,2011,"G",0.34644
"24362",19033,2011,"G25S",0.34644
"24363",19033,2011,"G50S",0.34644
"24364",19033,2011,"G75S",0.34644
"24365",19033,2012,"G",0.2
"24366",19033,2012,"G25S",0.2
"24367",19033,2012,"G50S",0.2
"24368",19033,2012,"G75S",0.2
"24369",19033,2013,"G",0.34644
"24370",19033,2013,"G25S",0.34644
"24371",19033,2013,"G50S",0.34644
"24372",19033,2013,"G75S",0.34644
"24373",19033,2014,"G",0.2
"24374",19033,2014,"G25S",0.2
"24375",19033,2014,"G50S",0.2
"24376",19033,2014,"G75S",0.2
"24377",19033,2015,"G",0.34644
"24378",19033,2015,"G25S",0.4
"24379",19033,2015,"G50S",0.34644
"24380",19033,2015,"G75S",0.3
"24381",19033,2016,"G",0.35356
"24382",19033,2016,"G25S",0.35356
"24383",19033,2016,"G50S",0.35356
"24384",19033,2016,"G75S",0.35356
"24385",19033,2017,"G",0.4
"24386",19033,2017,"G25S",0.4
"24387",19033,2017,"G50S",0.4
"24388",19033,2017,"G75S",0.3
"24389",19033,2018,"G",0.3
"24390",19033,2018,"G25S",0.3
"24391",19033,2018,"G50S",0.3
"24392",19033,2018,"G75S",0.3
"24393",19033,2019,"G",0.3
"24394",19033,2019,"G25S",0.3
"24395",19033,2019,"G50S",0.3
"24396",19033,2019,"G75S",0.3
"24397",19033,2020,"G",0.3
"24398",19033,2020,"G25S",0.25356
"24399",19033,2020,"G50S",0.2
"24400",19033,2020,"G75S",0.2
"24401",19033,2021,"G",0.75356
"24402",19033,2021,"G25S",0.75356
"24403",19033,2021,"G50S",0.75356
"24404",19033,2021,"G75S",0.7
"24405",19033,2022,"G",0.25356
"24406",19033,2022,"G25S",0.25356
"24407",19033,2022,"G50S",0.3
"24408",19033,2022,"G75S",0.3
"24409",19033,2023,"G",0.4
"24410",19033,2023,"G25S",0.4
"24411",19033,2023,"G50S",0.4
"24412",19033,2023,"G75S",0.4
"24413",19033,2024,"G",0.3
"24414",19033,2024,"G25S",0.3
"24415",19033,2024,"G50S",0.3
"24416",19033,2024,"G75S",0.25356
"24417",19033,2025,"G",0.4
"24418",19033,2025,"G25S",0.4
"24419",19033,2025,"G50S",0.4
"24420",19033,2025,"G75S",0.5
"24421",19033,2026,"G",0.3
"24422",19033,2026,"G25S",0.3
"24423",19033,2026,"G50S",0.3
"24424",19033,2026,"G75S",0.25356
"24425",19033,2027,"G",0.4
"24426",19033,2027,"G25S",0.4
"24427",19033,2027,"G50S",0.4
"24428",19033,2027,"G75S",0.4
"24429",19033,2028,"G",0.4
"24430",19033,2028,"G25S",0.4
"24431",19033,2028,"G50S",0.4
"24432",19033,2028,"G75S",0.35356
"24433",19033,2029,"G",0.4
"24434",19033,2029,"G25S",0.4
"24435",19033,2029,"G50S",0.4
"24436",19033,2029,"G75S",0.34644
"24437",19033,2030,"G",0.2
"24438",19033,2030,"G25S",0.2
"24439",19033,2030,"G50S",0.2
"24440",19033,2030,"G75S",0.2
"24441",19033,2031,"G",0.34644
"24442",19033,2031,"G25S",0.34644
"24443",19033,2031,"G50S",0.34644
"24444",19033,2031,"G75S",0.3
"24445",19033,2032,"G",0.2
"24446",19033,2032,"G25S",0.2
"24447",19033,2032,"G50S",0.2
"24448",19033,2032,"G75S",0.2
"24449",19033,2033,"G",0.34644
"24450",19033,2033,"G25S",0.34644
"24451",19033,2033,"G50S",0.34644
"24452",19033,2033,"G75S",0.3
"24453",19033,2034,"G",0.35356
"24454",19033,2034,"G25S",0.35356
"24455",19033,2034,"G50S",0.3
"24456",19033,2034,"G75S",0.3
"24457",19033,2035,"G",0.4
"24458",19033,2035,"G25S",0.4
"24459",19033,2035,"G50S",0.4
"24460",19033,2035,"G75S",0.4
"24461",19033,2036,"G",0.3
"24462",19033,2036,"G25S",0.3
"24463",19033,2036,"G50S",0.3
"24464",19033,2036,"G75S",0.3
"24465",19033,2037,"G",0.4
"24466",19033,2037,"G25S",0.4
"24467",19033,2037,"G50S",0.4
"24468",19033,2037,"G75S",0.4
"24469",19033,2038,"G",0.25356
"24470",19033,2038,"G25S",0.25356
"24471",19033,2038,"G50S",0.25356
"24472",19033,2038,"G75S",0.2
"24473",19033,2039,"G",0.4
"24474",19033,2039,"G25S",0.4
"24475",19033,2039,"G50S",0.3
"24476",19033,2039,"G75S",0.3
"24477",19033,2040,"G",0.3
"24478",19033,2040,"G25S",0.3
"24479",19033,2040,"G50S",0.3
"24480",19033,2040,"G75S",0.3
"24481",19035,2011,"G",0.47185
"24482",19035,2011,"G25S",0.47185
"24483",19035,2011,"G50S",0.47185
"24484",19035,2011,"G75S",0.47185
"24485",19035,2012,"G",0.4
"24486",19035,2012,"G25S",0.4
"24487",19035,2012,"G50S",0.4
"24488",19035,2012,"G75S",0.4
"24489",19035,2013,"G",0.64733
"24490",19035,2013,"G25S",0.64733
"24491",19035,2013,"G50S",0.6
"24492",19035,2013,"G75S",0.6
"24493",19035,2014,"G",0.32815
"24494",19035,2014,"G25S",0.32815
"24495",19035,2014,"G50S",0.32815
"24496",19035,2014,"G75S",0.32815
"24497",19035,2015,"G",0.5
"24498",19035,2015,"G25S",0.5
"24499",19035,2015,"G50S",0.5
"24500",19035,2015,"G75S",0.5
"24501",19035,2016,"G",0.62815
"24502",19035,2016,"G25S",0.58082
"24503",19035,2016,"G50S",0.58082
"24504",19035,2016,"G75S",0.58082
"24505",19035,2017,"G",0.6
"24506",19035,2017,"G25S",0.6
"24507",19035,2017,"G50S",0.57548
"24508",19035,2017,"G75S",0.5
"24509",19035,2018,"G",0.62815
"24510",19035,2018,"G25S",0.62815
"24511",19035,2018,"G50S",0.58082
"24512",19035,2018,"G75S",0.55267
"24513",19035,2019,"G",0.5
"24514",19035,2019,"G25S",0.5
"24515",19035,2019,"G50S",0.5
"24516",19035,2019,"G75S",0.5
"24517",19035,2020,"G",0.37185
"24518",19035,2020,"G25S",0.37185
"24519",19035,2020,"G50S",0.34733
"24520",19035,2020,"G75S",0.3
"24521",19035,2021,"G",1.25267
"24522",19035,2021,"G25S",1.22815
"24523",19035,2021,"G50S",1.18082
"24524",19035,2021,"G75S",1.1563
"24525",19035,2022,"G",0.6
"24526",19035,2022,"G25S",0.6
"24527",19035,2022,"G50S",0.55267
"24528",19035,2022,"G75S",0.55267
"24529",19035,2023,"G",0.6
"24530",19035,2023,"G25S",0.6
"24531",19035,2023,"G50S",0.6
"24532",19035,2023,"G75S",0.5
"24533",19035,2024,"G",0.55267
"24534",19035,2024,"G25S",0.52815
"24535",19035,2024,"G50S",0.52815
"24536",19035,2024,"G75S",0.48082
"24537",19035,2025,"G",0.7
"24538",19035,2025,"G25S",0.7
"24539",19035,2025,"G50S",0.74733
"24540",19035,2025,"G75S",0.7
"24541",19035,2026,"G",0.47185
"24542",19035,2026,"G25S",0.47185
"24543",19035,2026,"G50S",0.45267
"24544",19035,2026,"G75S",0.35267
"24545",19035,2027,"G",0.6
"24546",19035,2027,"G25S",0.6
"24547",19035,2027,"G50S",0.57548
"24548",19035,2027,"G75S",0.5
"24549",19035,2028,"G",0.6
"24550",19035,2028,"G25S",0.55267
"24551",19035,2028,"G50S",0.52815
"24552",19035,2028,"G75S",0.48082
"24553",19035,2029,"G",0.5
"24554",19035,2029,"G25S",0.47185
"24555",19035,2029,"G50S",0.44733
"24556",19035,2029,"G75S",0.4
"24557",19035,2030,"G",0.42452
"24558",19035,2030,"G25S",0.4
"24559",19035,2030,"G50S",0.32815
"24560",19035,2030,"G75S",0.25267
"24561",19035,2031,"G",0.7
"24562",19035,2031,"G25S",0.67548
"24563",19035,2031,"G50S",0.6
"24564",19035,2031,"G75S",0.6
"24565",19035,2032,"G",0.5
"24566",19035,2032,"G25S",0.47185
"24567",19035,2032,"G50S",0.42815
"24568",19035,2032,"G75S",0.35267
"24569",19035,2033,"G",0.7
"24570",19035,2033,"G25S",0.64733
"24571",19035,2033,"G50S",0.6
